# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp tx ty tz qx qy qz qw
1305031246.7729 1.3345 0.5202 1.5018 0.0083 0.9141 0.0052 -0.4053
1305031246.7829 1.3351 0.5198 1.5012 0.0013 0.9149 0.0068 -0.4036
1305031246.7929 1.3361 0.5198 1.5008 -0.0039 0.9157 0.0110 -0.4017
1305031246.8029 1.3367 0.5195 1.4998 -0.0088 0.9166 0.0142 -0.3994
1305031246.8129 1.3374 0.5195 1.4992 -0.0137 0.9172 0.0184 -0.3977
1305031246.8229 1.3381 0.5193 1.4984 -0.0186 0.9179 0.0228 -0.3956
1305031246.8330 1.3387 0.5194 1.4977 -0.0244 0.9186 0.0261 -0.3936
1305031246.8429 1.3397 0.5192 1.4972 -0.0299 0.9191 0.0290 -0.3918
1305031246.8529 1.3407 0.5191 1.4969 -0.0351 0.9197 0.0325 -0.3898
1305031246.8629 1.3414 0.5186 1.4962 -0.0421 0.9202 0.0328 -0.3878
1305031246.8729 1.3425 0.5184 1.4962 -0.0481 0.9207 0.0355 -0.3857
1305031246.8829 1.3436 0.5179 1.4957 -0.0551 0.9212 0.0358 -0.3835
1305031246.8929 1.3448 0.5178 1.4955 -0.0617 0.9215 0.0378 -0.3816
1305031246.9029 1.3461 0.5173 1.4954 -0.0673 0.9220 0.0402 -0.3793
1305031246.9129 1.3471 0.5171 1.4948 -0.0736 0.9227 0.0411 -0.3762
1305031246.9229 1.3484 0.5171 1.4947 -0.0783 0.9233 0.0446 -0.3733
1305031246.9329 1.3496 0.5170 1.4945 -0.0822 0.9243 0.0495 -0.3693
1305031246.9429 1.3504 0.5165 1.4933 -0.0867 0.9246 0.0480 -0.3677
1305031246.9529 1.3515 0.5165 1.4930 -0.0906 0.9256 0.0523 -0.3638
1305031246.9629 1.3524 0.5166 1.4926 -0.0943 0.9260 0.0588 -0.3609
1305031246.9728 1.3536 0.5165 1.4923 -0.0991 0.9261 0.0631 -0.3584
1305031246.9829 1.3547 0.5165 1.4920 -0.1045 0.9266 0.0666 -0.3550
1305031246.9929 1.3560 0.5162 1.4920 -0.1099 0.9268 0.0691 -0.3525
1305031247.0029 1.3574 0.5162 1.4918 -0.1144 0.9273 0.0737 -0.3487
1305031247.0129 1.3583 0.5163 1.4915 -0.1199 0.9279 0.0754 -0.3449
1305031247.0229 1.3591 0.5160 1.4913 -0.1246 0.9287 0.0769 -0.3407
1305031247.0329 1.3604 0.5163 1.4921 -0.1261 0.9292 0.0854 -0.3367
1305031247.0429 1.3614 0.5160 1.4919 -0.1297 0.9299 0.0870 -0.3330
1305031247.0529 1.3621 0.5159 1.4920 -0.1345 0.9302 0.0881 -0.3301
1305031247.0637 1.3630 0.5157 1.4925 -0.1387 0.9304 0.0913 -0.3269
1305031247.0729 1.3637 0.5156 1.4926 -0.1434 0.9301 0.0927 -0.3252
1305031247.0829 1.3645 0.5155 1.4932 -0.1468 0.9297 0.0959 -0.3238
1305031247.0929 1.3650 0.5153 1.4937 -0.1500 0.9292 0.0980 -0.3231
1305031247.1029 1.3654 0.5151 1.4940 -0.1527 0.9289 0.0994 -0.3225
1305031247.1129 1.3659 0.5149 1.4946 -0.1541 0.9284 0.1028 -0.3220
1305031247.1229 1.3662 0.5150 1.4951 -0.1544 0.9281 0.1067 -0.3215
1305031247.1329 1.3661 0.5150 1.4957 -0.1560 0.9282 0.1084 -0.3200
1305031247.1429 1.3663 0.5149 1.4962 -0.1570 0.9284 0.1101 -0.3183
1305031247.1529 1.3666 0.5148 1.4965 -0.1584 0.9287 0.1101 -0.3167
1305031247.1629 1.3668 0.5148 1.4968 -0.1595 0.9290 0.1103 -0.3152
1305031247.1729 1.3670 0.5147 1.4974 -0.1591 0.9294 0.1123 -0.3135
1305031247.1829 1.3671 0.5148 1.4978 -0.1585 0.9298 0.1132 -0.3124
1305031247.1929 1.3670 0.5148 1.4980 -0.1581 0.9302 0.1131 -0.3114
1305031247.2029 1.3669 0.5146 1.4985 -0.1573 0.9305 0.1137 -0.3106
1305031247.2129 1.3667 0.5143 1.4991 -0.1571 0.9307 0.1134 -0.3103
1305031247.2229 1.3665 0.5141 1.4998 -0.1567 0.9304 0.1128 -0.3115
1305031247.2329 1.3663 0.5138 1.5002 -0.1554 0.9305 0.1113 -0.3126
1305031247.2429 1.3661 0.5133 1.5009 -0.1536 0.9303 0.1099 -0.3144
1305031247.2529 1.3657 0.5130 1.5014 -0.1516 0.9305 0.1076 -0.3156
1305031247.2629 1.3653 0.5127 1.5018 -0.1479 0.9309 0.1069 -0.3164
1305031247.2729 1.3648 0.5125 1.5020 -0.1446 0.9316 0.1056 -0.3165
1305031247.2830 1.3647 0.5123 1.5023 -0.1409 0.9324 0.1037 -0.3163
1305031247.2929 1.3644 0.5119 1.5028 -0.1380 0.9333 0.1012 -0.3157
1305031247.3029 1.3644 0.5111 1.5022 -0.1317 0.9350 0.0941 -0.3155
1305031247.3129 1.3644 0.5108 1.5024 -0.1266 0.9359 0.0911 -0.3159
1305031247.3229 1.3640 0.5103 1.5024 -0.1219 0.9369 0.0869 -0.3159
1305031247.3329 1.3639 0.5101 1.5024 -0.1162 0.9376 0.0830 -0.3171
1305031247.3429 1.3636 0.5094 1.5023 -0.1091 0.9385 0.0787 -0.3180
1305031247.3529 1.3634 0.5083 1.5009 -0.1019 0.9392 0.0698 -0.3203
1305031247.3629 1.3633 0.5083 1.5011 -0.0964 0.9397 0.0679 -0.3211
1305031247.3729 1.3633 0.5084 1.5009 -0.0924 0.9406 0.0631 -0.3206
1305031247.3829 1.3634 0.5081 1.5008 -0.0871 0.9414 0.0576 -0.3206
1305031247.3929 1.3633 0.5081 1.5003 -0.0824 0.9425 0.0511 -0.3198
1305031247.4029 1.3634 0.5082 1.5001 -0.0772 0.9436 0.0469 -0.3185
1305031247.4129 1.3635 0.5082 1.4997 -0.0713 0.9446 0.0423 -0.3177
1305031247.4229 1.3640 0.5074 1.4989 -0.0609 0.9457 0.0373 -0.3170
1305031247.4328 1.3639 0.5075 1.4983 -0.0541 0.9462 0.0332 -0.3173
1305031247.4429 1.3640 0.5075 1.4977 -0.0456 0.9464 0.0303 -0.3184
1305031247.4529 1.3638 0.5076 1.4970 -0.0392 0.9462 0.0244 -0.3204
1305031247.4629 1.3639 0.5076 1.4965 -0.0312 0.9460 0.0205 -0.3219
1305031247.4729 1.3639 0.5076 1.4957 -0.0240 0.9459 0.0129 -0.3233
1305031247.4829 1.3640 0.5075 1.4950 -0.0164 0.9457 0.0065 -0.3245
1305031247.4929 1.3639 0.5076 1.4944 -0.0094 0.9461 0.0025 -0.3239
1305031247.5029 1.3637 0.5074 1.4934 -0.0023 0.9464 -0.0031 -0.3231
1305031247.5129 1.3636 0.5077 1.4928 0.0043 0.9462 -0.0084 -0.3233
1305031247.5229 1.3639 0.5078 1.4921 0.0122 0.9458 -0.0136 -0.3242
1305031247.5330 1.3638 0.5078 1.4917 0.0190 0.9451 -0.0194 -0.3256
1305031247.5429 1.3641 0.5078 1.4913 0.0263 0.9443 -0.0249 -0.3270
1305031247.5529 1.3641 0.5079 1.4908 0.0328 0.9436 -0.0315 -0.3280
1305031247.5629 1.3642 0.5079 1.4906 0.0397 0.9429 -0.0365 -0.3287
1305031247.5729 1.3642 0.5081 1.4902 0.0463 0.9422 -0.0415 -0.3292
1305031247.5829 1.3643 0.5081 1.4898 0.0545 0.9414 -0.0461 -0.3298
1305031247.5929 1.3640 0.5083 1.4894 0.0612 0.9403 -0.0512 -0.3309
1305031247.6029 1.3638 0.5085 1.4893 0.0688 0.9392 -0.0550 -0.3319
1305031247.6129 1.3636 0.5086 1.4891 0.0772 0.9378 -0.0586 -0.3333
1305031247.6229 1.3632 0.5093 1.4890 0.0841 0.9365 -0.0621 -0.3346
1305031247.6329 1.3629 0.5095 1.4888 0.0936 0.9347 -0.0656 -0.3366
1305031247.6428 1.3628 0.5098 1.4891 0.1028 0.9327 -0.0684 -0.3388
1305031247.6529 1.3625 0.5101 1.4893 0.1120 0.9309 -0.0728 -0.3399
1305031247.6628 1.3622 0.5104 1.4895 0.1192 0.9290 -0.0785 -0.3416
1305031247.6728 1.3620 0.5100 1.4898 0.1292 0.9264 -0.0847 -0.3434
1305031247.6829 1.3615 0.5103 1.4903 0.1377 0.9242 -0.0902 -0.3445
1305031247.6928 1.3608 0.5106 1.4907 0.1472 0.9219 -0.0955 -0.3454
1305031247.7028 1.3602 0.5110 1.4910 0.1581 0.9194 -0.1000 -0.3459
1305031247.7129 1.3597 0.5116 1.4914 0.1707 0.9171 -0.1021 -0.3454
1305031247.7229 1.3590 0.5120 1.4916 0.1837 0.9140 -0.1055 -0.3461
1305031247.7329 1.3586 0.5125 1.4924 0.1968 0.9107 -0.1089 -0.3464
1305031247.7429 1.3582 0.5129 1.4928 0.2087 0.9070 -0.1147 -0.3473
1305031247.7529 1.3578 0.5132 1.4936 0.2190 0.9036 -0.1211 -0.3478
1305031247.7628 1.3579 0.5131 1.4945 0.2286 0.9001 -0.1294 -0.3477
1305031247.7728 1.3578 0.5133 1.4956 0.2369 0.8968 -0.1357 -0.3482
1305031247.7829 1.3579 0.5134 1.4966 0.2434 0.8938 -0.1429 -0.3485
1305031247.7929 1.3577 0.5134 1.4976 0.2497 0.8904 -0.1500 -0.3496
1305031247.8029 1.3577 0.5135 1.4985 0.2562 0.8870 -0.1565 -0.3509
1305031247.8129 1.3574 0.5136 1.4994 0.2630 0.8830 -0.1607 -0.3540
1305031247.8229 1.3573 0.5140 1.5001 0.2703 0.8791 -0.1631 -0.3571
1305031247.8329 1.3573 0.5143 1.5012 0.2788 0.8750 -0.1637 -0.3603
1305031247.8429 1.3572 0.5144 1.5019 0.2852 0.8705 -0.1670 -0.3648
1305031247.8529 1.3573 0.5147 1.5030 0.2912 0.8663 -0.1689 -0.3691
1305031247.8629 1.3573 0.5148 1.5042 0.2955 0.8617 -0.1745 -0.3738
1305031247.8728 1.3575 0.5148 1.5054 0.2992 0.8573 -0.1802 -0.3781
1305031247.8829 1.3579 0.5149 1.5064 0.3036 0.8538 -0.1851 -0.3803
1305031247.8929 1.3584 0.5148 1.5074 0.3079 0.8504 -0.1895 -0.3822
1305031247.9029 1.3588 0.5149 1.5082 0.3116 0.8474 -0.1948 -0.3833
1305031247.9129 1.3590 0.5151 1.5089 0.3162 0.8448 -0.1985 -0.3833
1305031247.9228 1.3593 0.5151 1.5095 0.3215 0.8417 -0.2021 -0.3839
1305031247.9329 1.3598 0.5155 1.5102 0.3274 0.8387 -0.2045 -0.3842
1305031247.9429 1.3601 0.5158 1.5112 0.3331 0.8350 -0.2072 -0.3859
1305031247.9528 1.3602 0.5164 1.5123 0.3389 0.8307 -0.2101 -0.3885
1305031247.9629 1.3604 0.5170 1.5134 0.3448 0.8261 -0.2134 -0.3912
1305031247.9729 1.3605 0.5176 1.5146 0.3503 0.8206 -0.2184 -0.3952
1305031247.9829 1.3607 0.5182 1.5158 0.3556 0.8156 -0.2229 -0.3982
1305031247.9929 1.3613 0.5189 1.5170 0.3609 0.8116 -0.2262 -0.3998
1305031248.0029 1.3617 0.5196 1.5181 0.3656 0.8078 -0.2305 -0.4008
1305031248.0129 1.3619 0.5203 1.5191 0.3693 0.8043 -0.2362 -0.4011
1305031248.0228 1.3622 0.5211 1.5203 0.3736 0.8012 -0.2406 -0.4009
1305031248.0329 1.3625 0.5220 1.5212 0.3781 0.7975 -0.2456 -0.4009
1305031248.0429 1.3627 0.5228 1.5223 0.3835 0.7932 -0.2506 -0.4012
1305031248.0528 1.3630 0.5239 1.5235 0.3898 0.7881 -0.2553 -0.4022
1305031248.0628 1.3632 0.5250 1.5247 0.3960 0.7829 -0.2599 -0.4033
1305031248.0729 1.3633 0.5264 1.5260 0.4021 0.7772 -0.2645 -0.4053
1305031248.0828 1.3635 0.5277 1.5274 0.4082 0.7719 -0.2676 -0.4074
1305031248.0929 1.3640 0.5289 1.5286 0.4140 0.7666 -0.2715 -0.4090
1305031248.1029 1.3640 0.5301 1.5297 0.4183 0.7613 -0.2772 -0.4107
1305031248.1128 1.3642 0.5314 1.5309 0.4224 0.7565 -0.2823 -0.4118
1305031248.1229 1.3645 0.5325 1.5321 0.4270 0.7523 -0.2862 -0.4120
1305031248.1329 1.3647 0.5338 1.5331 0.4316 0.7478 -0.2909 -0.4121
1305031248.1428 1.3649 0.5351 1.5341 0.4362 0.7432 -0.2956 -0.4123
1305031248.1529 1.3653 0.5366 1.5352 0.4418 0.7392 -0.2981 -0.4118
1305031248.1629 1.3655 0.5384 1.5362 0.4470 0.7348 -0.3011 -0.4119
1305031248.1729 1.3657 0.5389 1.5370 0.4543 0.7277 -0.3057 -0.4131
1305031248.1829 1.3656 0.5401 1.5379 0.4604 0.7208 -0.3098 -0.4153
1305031248.1929 1.3658 0.5413 1.5387 0.4665 0.7155 -0.3127 -0.4156
1305031248.2028 1.3662 0.5425 1.5396 0.4719 0.7104 -0.3154 -0.4161
1305031248.2128 1.3666 0.5435 1.5404 0.4771 0.7059 -0.3183 -0.4158
1305031248.2229 1.3668 0.5444 1.5410 0.4807 0.7009 -0.3234 -0.4159
1305031248.2329 1.3670 0.5454 1.5416 0.4850 0.6958 -0.3285 -0.4156
1305031248.2428 1.3674 0.5463 1.5423 0.4900 0.6916 -0.3321 -0.4139
1305031248.2529 1.3676 0.5473 1.5427 0.4952 0.6860 -0.3370 -0.4131
1305031248.2629 1.3677 0.5482 1.5432 0.5009 0.6807 -0.3402 -0.4123
1305031248.2729 1.3681 0.5489 1.5435 0.5081 0.6752 -0.3421 -0.4109
1305031248.2829 1.3681 0.5499 1.5437 0.5141 0.6700 -0.3442 -0.4102
1305031248.2929 1.3685 0.5508 1.5439 0.5208 0.6658 -0.3440 -0.4088
1305031248.3028 1.3689 0.5515 1.5441 0.5267 0.6611 -0.3449 -0.4082
1305031248.3129 1.3692 0.5522 1.5444 0.5314 0.6564 -0.3465 -0.4082
1305031248.3229 1.3696 0.5528 1.5446 0.5361 0.6519 -0.3483 -0.4079
1305031248.3329 1.3698 0.5533 1.5448 0.5395 0.6473 -0.3513 -0.4080
1305031248.3428 1.3704 0.5539 1.5452 0.5438 0.6424 -0.3541 -0.4078
1305031248.3529 1.3706 0.5541 1.5453 0.5475 0.6377 -0.3578 -0.4069
1305031248.3629 1.3712 0.5544 1.5454 0.5514 0.6339 -0.3608 -0.4050
1305031248.3729 1.3716 0.5548 1.5454 0.5554 0.6301 -0.3635 -0.4029
1305031248.3829 1.3716 0.5549 1.5454 0.5586 0.6259 -0.3673 -0.4017
1305031248.3929 1.3725 0.5552 1.5455 0.5640 0.6218 -0.3681 -0.3998
1305031248.4028 1.3732 0.5556 1.5455 0.5683 0.6179 -0.3700 -0.3979
1305031248.4129 1.3733 0.5558 1.5455 0.5713 0.6136 -0.3732 -0.3973
1305031248.4228 1.3739 0.5561 1.5455 0.5756 0.6085 -0.3758 -0.3964
1305031248.4329 1.3744 0.5563 1.5456 0.5790 0.6043 -0.3783 -0.3956
1305031248.4429 1.3755 0.5566 1.5455 0.5834 0.6000 -0.3798 -0.3941
1305031248.4529 1.3759 0.5566 1.5456 0.5860 0.5965 -0.3824 -0.3931
1305031248.4629 1.3763 0.5566 1.5457 0.5879 0.5915 -0.3862 -0.3942
1305031248.4728 1.3770 0.5567 1.5458 0.5899 0.5874 -0.3887 -0.3948
1305031248.4829 1.3773 0.5567 1.5458 0.5911 0.5838 -0.3917 -0.3954
1305031248.4929 1.3785 0.5567 1.5457 0.5946 0.5807 -0.3917 -0.3948
1305031248.5035 1.3788 0.5567 1.5456 0.5965 0.5783 -0.3931 -0.3940
1305031248.5129 1.3792 0.5567 1.5455 0.6002 0.5741 -0.3936 -0.3941
1305031248.5228 1.3797 0.5570 1.5451 0.6035 0.5715 -0.3934 -0.3929
1305031248.5329 1.3798 0.5572 1.5448 0.6066 0.5665 -0.3953 -0.3935
1305031248.5428 1.3806 0.5574 1.5446 0.6114 0.5622 -0.3943 -0.3934
1305031248.5529 1.3812 0.5580 1.5446 0.6157 0.5564 -0.3943 -0.3948
1305031248.5629 1.3822 0.5585 1.5446 0.6202 0.5505 -0.3937 -0.3967
1305031248.5729 1.3825 0.5589 1.5444 0.6225 0.5454 -0.3960 -0.3976
1305031248.5829 1.3834 0.5594 1.5444 0.6259 0.5417 -0.3957 -0.3977
1305031248.5929 1.3843 0.5595 1.5443 0.6290 0.5378 -0.3965 -0.3975
1305031248.6029 1.3845 0.5594 1.5438 0.6304 0.5327 -0.4004 -0.3983
1305031248.6129 1.3850 0.5595 1.5435 0.6320 0.5281 -0.4036 -0.3984
1305031248.6228 1.3856 0.5596 1.5432 0.6338 0.5232 -0.4067 -0.3989
1305031248.6329 1.3864 0.5599 1.5428 0.6367 0.5190 -0.4092 -0.3973
1305031248.6428 1.3876 0.5602 1.5424 0.6406 0.5144 -0.4108 -0.3955
1305031248.6529 1.3876 0.5602 1.5419 0.6427 0.5089 -0.4151 -0.3945
1305031248.6629 1.3884 0.5605 1.5415 0.6465 0.5036 -0.4176 -0.3925
1305031248.6728 1.3888 0.5609 1.5409 0.6498 0.4974 -0.4208 -0.3917
1305031248.6829 1.3895 0.5613 1.5404 0.6533 0.4920 -0.4228 -0.3903
1305031248.6928 1.3902 0.5616 1.5398 0.6562 0.4867 -0.4256 -0.3891
1305031248.7029 1.3909 0.5621 1.5392 0.6590 0.4815 -0.4281 -0.3880
1305031248.7128 1.3917 0.5625 1.5386 0.6622 0.4763 -0.4303 -0.3868
1305031248.7229 1.3926 0.5630 1.5379 0.6656 0.4718 -0.4320 -0.3844
1305031248.7328 1.3932 0.5633 1.5373 0.6683 0.4663 -0.4345 -0.3836
1305031248.7428 1.3940 0.5639 1.5368 0.6706 0.4610 -0.4371 -0.3830
1305031248.7528 1.3947 0.5645 1.5363 0.6721 0.4546 -0.4404 -0.3842
1305031248.7628 1.3952 0.5651 1.5359 0.6737 0.4489 -0.4435 -0.3846
1305031248.7729 1.3958 0.5658 1.5353 0.6757 0.4435 -0.4451 -0.3854
1305031248.7829 1.3964 0.5665 1.5346 0.6785 0.4385 -0.4462 -0.3851
1305031248.7929 1.3968 0.5675 1.5340 0.6806 0.4332 -0.4478 -0.3854
1305031248.8029 1.3974 0.5685 1.5332 0.6844 0.4290 -0.4474 -0.3840
1305031248.8129 1.3977 0.5696 1.5324 0.6878 0.4239 -0.4474 -0.3835
1305031248.8229 1.3983 0.5709 1.5316 0.6909 0.4191 -0.4473 -0.3833
1305031248.8329 1.3987 0.5722 1.5309 0.6935 0.4136 -0.4476 -0.3843
1305031248.8429 1.3991 0.5737 1.5301 0.6959 0.4089 -0.4475 -0.3851
1305031248.8528 1.3996 0.5751 1.5294 0.6981 0.4047 -0.4469 -0.3863
1305031248.8628 1.3997 0.5765 1.5286 0.6998 0.4006 -0.4469 -0.3874
1305031248.8728 1.4000 0.5781 1.5279 0.7015 0.3968 -0.4462 -0.3890
1305031248.8829 1.4003 0.5797 1.5272 0.7029 0.3930 -0.4459 -0.3907
1305031248.8929 1.4006 0.5813 1.5263 0.7054 0.3892 -0.4451 -0.3910
1305031248.9029 1.4010 0.5828 1.5253 0.7085 0.3861 -0.4439 -0.3899
1305031248.9128 1.4013 0.5846 1.5245 0.7109 0.3821 -0.4429 -0.3905
1305031248.9228 1.4015 0.5861 1.5235 0.7137 0.3779 -0.4418 -0.3907
1305031248.9329 1.4018 0.5879 1.5227 0.7162 0.3737 -0.4405 -0.3917
1305031248.9428 1.4023 0.5897 1.5221 0.7178 0.3690 -0.4399 -0.3938
1305031248.9529 1.4029 0.5913 1.5214 0.7203 0.3647 -0.4387 -0.3946
1305031248.9628 1.4033 0.5928 1.5206 0.7227 0.3600 -0.4373 -0.3960
1305031248.9729 1.4037 0.5945 1.5198 0.7250 0.3563 -0.4365 -0.3961
1305031248.9829 1.4039 0.5957 1.5190 0.7274 0.3527 -0.4363 -0.3951
1305031248.9928 1.4041 0.5971 1.5182 0.7292 0.3496 -0.4361 -0.3948
1305031249.0028 1.4042 0.5983 1.5173 0.7313 0.3461 -0.4365 -0.3934
1305031249.0128 1.4041 0.5995 1.5164 0.7330 0.3426 -0.4370 -0.3929
1305031249.0228 1.4040 0.6005 1.5155 0.7343 0.3393 -0.4380 -0.3921
1305031249.0328 1.4040 0.6017 1.5146 0.7361 0.3358 -0.4385 -0.3913
1305031249.0428 1.4039 0.6025 1.5137 0.7379 0.3329 -0.4395 -0.3892
1305031249.0529 1.4037 0.6035 1.5128 0.7398 0.3301 -0.4399 -0.3874
1305031249.0629 1.4033 0.6041 1.5119 0.7414 0.3277 -0.4405 -0.3859
1305031249.0728 1.4029 0.6048 1.5110 0.7427 0.3261 -0.4409 -0.3842
1305031249.0832 1.4026 0.6053 1.5103 0.7436 0.3246 -0.4411 -0.3837
1305031249.0928 1.4020 0.6059 1.5095 0.7436 0.3230 -0.4420 -0.3839
1305031249.1028 1.4016 0.6063 1.5088 0.7444 0.3218 -0.4420 -0.3833
1305031249.1128 1.4012 0.6067 1.5080 0.7461 0.3207 -0.4412 -0.3820
1305031249.1228 1.4005 0.6070 1.5071 0.7469 0.3192 -0.4411 -0.3816
1305031249.1328 1.3998 0.6073 1.5063 0.7485 0.3186 -0.4404 -0.3798
1305031249.1428 1.3993 0.6073 1.5054 0.7504 0.3184 -0.4392 -0.3776
1305031249.1528 1.3983 0.6076 1.5045 0.7514 0.3174 -0.4390 -0.3767
1305031249.1628 1.3976 0.6075 1.5036 0.7534 0.3186 -0.4380 -0.3729
1305031249.1728 1.3970 0.6075 1.5031 0.7542 0.3186 -0.4379 -0.3714
1305031249.1829 1.3963 0.6075 1.5024 0.7548 0.3184 -0.4385 -0.3696
1305031249.1928 1.3958 0.6075 1.5019 0.7550 0.3180 -0.4397 -0.3683
1305031249.2028 1.3954 0.6074 1.5015 0.7550 0.3174 -0.4411 -0.3670
1305031249.2128 1.3947 0.6072 1.5010 0.7550 0.3160 -0.4436 -0.3651
1305031249.2228 1.3943 0.6072 1.5005 0.7556 0.3154 -0.4452 -0.3624
1305031249.2328 1.3938 0.6071 1.5000 0.7566 0.3146 -0.4475 -0.3582
1305031249.2434 1.3934 0.6070 1.4996 0.7577 0.3147 -0.4491 -0.3539
1305031249.2528 1.3928 0.6068 1.4991 0.7578 0.3134 -0.4518 -0.3513
1305031249.2629 1.3922 0.6068 1.4989 0.7574 0.3128 -0.4544 -0.3494
1305031249.2728 1.3919 0.6069 1.4987 0.7564 0.3127 -0.4572 -0.3480
1305031249.2829 1.3914 0.6068 1.4985 0.7554 0.3125 -0.4597 -0.3470
1305031249.2928 1.3909 0.6067 1.4982 0.7548 0.3126 -0.4619 -0.3452
1305031249.3029 1.3903 0.6065 1.4979 0.7545 0.3123 -0.4638 -0.3436
1305031249.3128 1.3901 0.6064 1.4978 0.7556 0.3121 -0.4642 -0.3409
1305031249.3228 1.3897 0.6064 1.4974 0.7569 0.3118 -0.4642 -0.3382
1305031249.3333 1.3895 0.6064 1.4972 0.7578 0.3119 -0.4642 -0.3361
1305031249.3428 1.3890 0.6063 1.4970 0.7582 0.3123 -0.4642 -0.3349
1305031249.3528 1.3887 0.6061 1.4970 0.7578 0.3134 -0.4642 -0.3348
1305031249.3628 1.3883 0.6060 1.4973 0.7562 0.3152 -0.4648 -0.3359
1305031249.3732 1.3880 0.6057 1.4975 0.7539 0.3177 -0.4656 -0.3375
1305031249.3829 1.3877 0.6054 1.4979 0.7516 0.3205 -0.4656 -0.3399
1305031249.3928 1.3874 0.6051 1.4984 0.7487 0.3234 -0.4659 -0.3431
1305031249.4028 1.3871 0.6047 1.4991 0.7457 0.3261 -0.4660 -0.3470
1305031249.4128 1.3872 0.6041 1.4995 0.7443 0.3305 -0.4640 -0.3487
1305031249.4229 1.3875 0.6034 1.5001 0.7429 0.3351 -0.4608 -0.3513
1305031249.4329 1.3869 0.6031 1.5009 0.7394 0.3402 -0.4596 -0.3554
1305031249.4428 1.3870 0.6025 1.5015 0.7374 0.3447 -0.4566 -0.3591
1305031249.4529 1.3856 0.6019 1.5023 0.7333 0.3504 -0.4558 -0.3629
1305031249.4629 1.3852 0.6014 1.5030 0.7307 0.3560 -0.4533 -0.3659
1305031249.4764 1.3852 0.6008 1.5038 0.7281 0.3617 -0.4500 -0.3694
1305031249.4828 1.3852 0.6001 1.5048 0.7256 0.3683 -0.4464 -0.3722
1305031249.4928 1.3848 0.5995 1.5058 0.7224 0.3746 -0.4428 -0.3764
1305031249.5029 1.3847 0.5986 1.5070 0.7183 0.3809 -0.4400 -0.3813
1305031249.5129 1.3846 0.5979 1.5083 0.7138 0.3879 -0.4371 -0.3860
1305031249.5228 1.3847 0.5974 1.5094 0.7086 0.3950 -0.4343 -0.3914
1305031249.5329 1.3843 0.5969 1.5108 0.7036 0.4009 -0.4323 -0.3967
1305031249.5428 1.3844 0.5964 1.5121 0.6995 0.4077 -0.4292 -0.4004
1305031249.5529 1.3844 0.5959 1.5131 0.6970 0.4139 -0.4249 -0.4030
1305031249.5628 1.3840 0.5955 1.5143 0.6937 0.4198 -0.4216 -0.4061
1305031249.5730 1.3836 0.5950 1.5154 0.6913 0.4266 -0.4168 -0.4079
1305031249.5829 1.3834 0.5944 1.5166 0.6882 0.4346 -0.4123 -0.4093
1305031249.5929 1.3830 0.5937 1.5176 0.6842 0.4429 -0.4086 -0.4107
1305031249.6028 1.3826 0.5932 1.5187 0.6789 0.4515 -0.4056 -0.4132
1305031249.6128 1.3822 0.5927 1.5199 0.6736 0.4592 -0.4030 -0.4159
1305031249.6229 1.3816 0.5924 1.5211 0.6682 0.4665 -0.4009 -0.4186
1305031249.6328 1.3814 0.5919 1.5223 0.6648 0.4732 -0.3964 -0.4206
1305031249.6428 1.3810 0.5916 1.5233 0.6615 0.4794 -0.3918 -0.4231
1305031249.6529 1.3803 0.5910 1.5243 0.6590 0.4861 -0.3859 -0.4248
1305031249.6628 1.3800 0.5907 1.5253 0.6563 0.4936 -0.3788 -0.4268
1305031249.6729 1.3793 0.5901 1.5262 0.6528 0.5016 -0.3719 -0.4288
1305031249.6829 1.3787 0.5899 1.5270 0.6489 0.5105 -0.3651 -0.4301
1305031249.6929 1.3782 0.5892 1.5278 0.6449 0.5188 -0.3593 -0.4312
1305031249.7029 1.3779 0.5887 1.5287 0.6411 0.5271 -0.3536 -0.4314
1305031249.7128 1.3781 0.5887 1.5296 0.6400 0.5344 -0.3446 -0.4313
1305031249.7228 1.3772 0.5884 1.5305 0.6371 0.5398 -0.3385 -0.4338
1305031249.7329 1.3759 0.5880 1.5313 0.6334 0.5445 -0.3332 -0.4373
1305031249.7428 1.3747 0.5877 1.5320 0.6301 0.5493 -0.3272 -0.4407
1305031249.7529 1.3746 0.5874 1.5329 0.6289 0.5550 -0.3173 -0.4424
1305031249.7629 1.3739 0.5869 1.5335 0.6259 0.5608 -0.3092 -0.4450
1305031249.7728 1.3733 0.5863 1.5343 0.6217 0.5674 -0.3025 -0.4473
1305031249.7829 1.3726 0.5856 1.5350 0.6167 0.5740 -0.2959 -0.4501
1305031249.7929 1.3723 0.5850 1.5355 0.6128 0.5806 -0.2883 -0.4519
1305031249.8028 1.3717 0.5844 1.5362 0.6079 0.5866 -0.2821 -0.4547
1305031249.8128 1.3704 0.5838 1.5368 0.6020 0.5924 -0.2764 -0.4586
1305031249.8228 1.3696 0.5833 1.5374 0.5977 0.5972 -0.2690 -0.4623
1305031249.8328 1.3696 0.5831 1.5380 0.5954 0.6015 -0.2590 -0.4654
1305031249.8428 1.3681 0.5829 1.5385 0.5906 0.6060 -0.2516 -0.4698
1305031249.8529 1.3679 0.5828 1.5390 0.5892 0.6094 -0.2406 -0.4728
